symbol,code,name,exchange,board,list_date,total_mv,float_mv,total_mv_bil,float_mv_bil,f2,f3,f6,f8
600053.SH,600053,九鼎投资,SH,主板,1997-04-18,7218454320.0,7218454320.0,72.1845432,72.1845432,16.65,2.52,61949417.0,0.86
600054.SH,600054,黄山旅游,SH,主板,1997-05-06,8234693878.0,5795157000.0,82.34693878,57.95157,11.29,0.71,45143173.0,0.78
600055.SH,600055,万东医疗,SH,主板,1997-05-19,11698936005.0,11698936005.0,116.98936005,116.98936005,16.64,-1.07,98972125.0,0.84
600056.SH,600056,中国医药,SH,主板,1997-05-15,16424759633.0,16418959228.0,164.24759633,164.18959228,10.98,0.37,181031574.0,1.11
600057.SH,600057,厦门象屿,SH,主板,1997-06-04,21418043616.0,15777526637.0,214.18043616,157.77526637,7.54,-2.84,181201722.0,1.14
600058.SH,600058,五矿发展,SH,主板,1997-05-28,9454252471.0,9454252471.0,94.54252471,94.54252471,8.82,0.23,66733369.0,0.71
600059.SH,600059,古越龙山,SH,主板,1997-05-16,9252155492.0,9252155492.0,92.52155492,92.52155492,10.15,0.0,134693611.0,1.46
600060.SH,600060,海信视像,SH,主板,1997-04-22,31749974940.0,31633104982.0,317.4997494,316.33104982,24.33,0.62,272222034.0,0.86
600061.SH,600061,国投资本,SH,主板,1997-05-19,49105791030.0,49105791030.0,491.0579103,491.0579103,7.68,0.52,362953661.0,0.74
600062.SH,600062,华润双鹤,SH,主板,1997-05-22,19580579045.0,19465091014.0,195.80579045,194.65091014,18.85,-0.11,128039443.0,0.66
600063.SH,600063,皖维高新,SH,主板,1997-05-28,12931915306.0,12931915306.0,129.31915306,129.31915306,6.25,0.48,341217804.0,2.6
600064.SH,600064,南京高科,SH,主板,1997-05-06,14413729235.0,14413729235.0,144.13729235,144.13729235,8.33,-0.6,184954521.0,1.28
600066.SH,600066,宇通客车,SH,主板,1997-05-08,64403491997.0,64403491997.0,644.03491997,644.03491997,29.09,0.38,325685177.0,0.51
600067.SH,600067,冠城新材,SH,主板,1997-05-08,4745590400.0,4745590400.0,47.455904,47.455904,3.41,-2.57,291230158.0,6.08
600071.SH,600071,凤凰光学,SH,主板,1997-05-28,6028496963.0,6028496963.0,60.28496963,60.28496963,21.41,0.52,83665744.0,1.38
600072.SH,600072,中船科技,SH,主板,1997-06-03,17971386819.0,12956714299.0,179.71386819,129.56714299,11.96,0.25,94109143.0,0.72
600073.SH,600073,光明肉业,SH,主板,1997-07-04,6535974420.0,6535974420.0,65.3597442,65.3597442,6.97,0.43,96246326.0,1.48
600075.SH,600075,新疆天业,SH,主板,1997-06-17,7922167136.0,7922167136.0,79.22167136,79.22167136,4.64,-0.43,58677219.0,0.74
600076.SH,600076,康欣新材,SH,主板,1997-05-26,3710939693.0,3710939693.0,37.10939693,37.10939693,2.76,1.1,34715653.0,0.94
600078.SH,600078,澄星股份,SH,主板,1997-06-27,6632766038.0,6493214038.0,66.32766038,64.93214038,9.8,-4.48,1509187262.0,22.57
600079.SH,600079,人福医药,SH,主板,1997-06-06,33672821658.0,31835778025.0,336.72821658,318.35778025,20.63,0.0,249475498.0,0.79
600081.SH,600081,东风科技,SH,主板,1997-07-03,6857524508.0,6857524508.0,68.57524508,68.57524508,12.4,1.56,30273287.0,0.44
600084.SH,600084,中信尼雅,SH,主板,1997-07-11,6158023028.0,6158023028.0,61.58023028,61.58023028,5.48,-0.36,26639020.0,0.43
600085.SH,600085,同仁堂,SH,主板,1997-06-25,46657418313.0,46657418313.0,466.57418313,466.57418313,34.02,-0.73,231010072.0,0.5
600088.SH,600088,中视传媒,SH,主板,1997-06-16,6422958360.0,6422958360.0,64.2295836,64.2295836,16.15,1.0,28744187.0,0.45
600089.SH,600089,特变电工,SH,主板,1997-06-18,97367312843.0,97367312843.0,973.67312843,973.67312843,19.27,2.01,4762141763.0,4.82
600094.SH,600094,大名城,SH,主板,1997-07-03,11508502723.0,10524838253.0,115.08502723,105.24838253,4.95,-6.6,333941203.0,3.11
600095.SH,600095,湘财股份,SH,主板,1997-07-08,35225192994.0,35225192994.0,352.25192994,352.25192994,12.32,0.33,586046740.0,1.66
600096.SH,600096,云天化,SH,主板,1997-07-09,50077555381.0,50077555381.0,500.77555381,500.77555381,27.47,-0.11,665712339.0,1.33
600098.SH,600098,广州发展,SH,主板,1997-07-18,24158454321.0,24155409719.0,241.58454321,241.55409719,6.89,-0.14,183076876.0,0.76
600100.SH,600100,同方股份,SH,主板,1997-06-27,25663280482.0,25663280482.0,256.63280482,256.63280482,7.66,0.0,260102265.0,1.01
600101.SH,600101,明星电力,SH,主板,1997-06-27,5204693475.0,5204693475.0,52.04693475,52.04693475,9.5,0.11,72231067.0,1.39
600103.SH,600103,青山纸业,SH,主板,1997-07-03,8268650696.0,8163494183.0,82.68650696,81.63494183,3.69,10.15,1723621614.0,21.52
600104.SH,600104,上汽集团,SH,主板,1997-11-25,188982362166.0,188982362166.0,1889.82362166,1889.82362166,16.44,0.55,458286387.0,0.24
600105.SH,600105,永鼎股份,SH,主板,1997-09-29,20175528268.0,20175528268.0,201.75528268,201.75528268,13.8,4.47,2009903033.0,9.99
600106.SH,600106,重庆路桥,SH,主板,1997-06-18,8160213881.0,8160213881.0,81.60213881,81.60213881,6.14,0.82,81442481.0,1.0
600107.SH,600107,ST尔雅,SH,主板,1997-11-06,3117600000.0,3117600000.0,31.176,31.176,8.66,-1.48,161020173.0,5.0
600108.SH,600108,亚盛集团,SH,主板,1997-08-18,5977029421.0,5977029421.0,59.77029421,59.77029421,3.07,0.33,95908701.0,1.61
600109.SH,600109,国金证券,SH,主板,1997-08-07,37496851051.0,37496851051.0,374.96851051,374.96851051,10.1,0.5,491658768.0,1.31
600110.SH,600110,诺德股份,SH,主板,1997-10-07,10948991681.0,10948991681.0,109.48991681,109.48991681,6.31,2.27,299863668.0,2.74
600111.SH,600111,北方稀土,SH,主板,1997-09-24,188778738269.0,188778738269.0,1887.78738269,1887.78738269,52.22,-1.47,7974298994.0,4.22
600113.SH,600113,浙江东日,SH,主板,1997-10-21,21214668364.0,20723787529.0,212.14668364,207.23787529,50.37,0.42,215317303.0,1.03
600114.SH,600114,东睦股份,SH,主板,2004-05-11,18619498737.0,18177148737.0,186.19498737,181.77148737,29.49,-0.17,418610369.0,2.28
600115.SH,600115,中国东航,SH,主板,1997-11-05,106552397605.0,81807399831.0,1065.52397605,818.07399831,4.78,6.7,1411835797.0,1.76
600116.SH,600116,三峡水利,SH,主板,1997-08-04,12658386024.0,12658386024.0,126.58386024,126.58386024,6.62,0.0,35605983.0,0.28
600117.SH,600117,西宁特钢,SH,主板,1997-10-15,10448918691.0,10448918691.0,104.48918691,104.48918691,3.21,0.31,73943390.0,0.71
600118.SH,600118,中国卫星,SH,主板,1997-09-08,44993711587.0,44993711587.0,449.93711587,449.93711587,38.05,3.59,2272540460.0,5.01
600119.SH,600119,长江投资,SH,主板,1998-01-15,3148630589.0,3148630589.0,31.48630589,31.48630589,8.62,1.53,85422981.0,2.72
600120.SH,600120,浙江东方,SH,主板,1997-12-01,20526442767.0,20526442767.0,205.26442767,205.26442767,6.01,0.33,179856614.0,0.87
600121.SH,600121,郑州煤电,SH,主板,1998-01-07,6640345607.0,6640345607.0,66.40345607,66.40345607,5.45,10.1,935523576.0,14.72
600123.SH,600123,兰花科创,SH,主板,1998-12-17,10489468950.0,10489468950.0,104.8946895,104.8946895,7.12,5.33,688092061.0,6.7
600125.SH,600125,铁龙物流,SH,主板,1998-05-11,8146456494.0,8146456494.0,81.46456494,81.46456494,6.24,0.0,91147178.0,1.12
600126.SH,600126,杭钢股份,SH,主板,1998-03-11,30259614184.0,30259614184.0,302.59614184,302.59614184,8.96,0.45,306616986.0,1.01
600127.SH,600127,金健米业,SH,主板,1998-05-06,4332036722.0,4332036722.0,43.32036722,43.32036722,6.75,0.15,52524649.0,1.21
600129.SH,600129,太极集团,SH,主板,1997-11-18,11916146978.0,11916146978.0,119.16146978,119.16146978,21.61,-0.28,153011139.0,1.28
600131.SH,600131,国网信通,SH,主板,1998-04-02,21343097414.0,21275152601.0,213.43097414,212.75152601,17.79,-0.06,140274494.0,0.66
600132.SH,600132,重庆啤酒,SH,主板,1997-10-30,25819863413.0,25819863413.0,258.19863413,258.19863413,53.35,-0.06,86040525.0,0.33
600133.SH,600133,东湖高新,SH,主板,1998-02-12,10523787566.0,10523787566.0,105.23787566,105.23787566,9.87,0.2,373825102.0,3.52
600135.SH,600135,乐凯胶片,SH,主板,1998-01-22,3972744971.0,3972744971.0,39.72744971,39.72744971,7.18,0.98,29816615.0,0.75
600136.SH,600136,ST明诚,SH,主板,1998-03-03,3693894935.0,3516991984.0,36.93894935,35.16991984,1.81,1.12,16636633.0,0.47
600138.SH,600138,中青旅,SH,主板,1997-12-03,7014009600.0,7014009600.0,70.140096,70.140096,9.69,1.15,87934247.0,1.26
600141.SH,600141,兴发集团,SH,主板,1999-06-16,29688620924.0,29688620924.0,296.88620924,296.88620924,26.91,1.05,760917094.0,2.58
600143.SH,600143,金发科技,SH,主板,2004-06-23,51255750830.0,51221017984.0,512.5575083,512.21017984,19.44,3.62,2394426344.0,4.69
600150.SH,600150,中国船舶,SH,主板,1998-05-20,262568926738.0,262568926738.0,2625.68926738,2625.68926738,34.89,0.66,1933864079.0,0.73
600151.SH,600151,航天机电,SH,主板,1998-06-05,10900317381.0,10900317381.0,109.00317381,109.00317381,7.6,1.2,75262413.0,0.69
600152.SH,600152,维科技术,SH,主板,1998-06-09,3507796256.0,3507796256.0,35.07796256,35.07796256,6.63,3.59,116343691.0,3.34
600153.SH,600153,建发股份,SH,主板,1998-06-16,30039219388.0,30039219388.0,300.39219388,300.39219388,10.36,-0.19,154912689.0,0.52
600155.SH,600155,华创云信,SH,主板,1998-09-18,16158860082.0,16158860082.0,161.58860082,161.58860082,7.3,-0.14,120564150.0,0.74
600156.SH,600156,华升股份,SH,主板,1998-05-27,3361645469.0,3361645469.0,33.61645469,33.61645469,8.36,2.33,56932933.0,1.7
600157.SH,600157,永泰能源,SH,主板,1998-05-13,36435666122.0,36435666122.0,364.35666122,364.35666122,1.67,2.45,1544093382.0,4.25
600158.SH,600158,中体产业,SH,主板,1998-03-27,9076993614.0,9076993614.0,90.76993614,90.76993614,9.46,2.6,372298336.0,4.13
600160.SH,600160,巨化股份,SH,主板,1998-06-26,97244853838.0,97244853838.0,972.44853838,972.44853838,36.02,2.04,881834194.0,0.91
600161.SH,600161,天坛生物,SH,主板,1998-06-16,37570057474.0,37570057474.0,375.70057474,375.70057474,19.0,-0.16,118739753.0,0.32
600162.SH,600162,香江控股,SH,主板,1998-06-09,6994457581.0,6994457581.0,69.94457581,69.94457581,2.14,-1.83,304934020.0,4.36
600163.SH,600163,中闽能源,SH,主板,1998-06-02,9952669828.0,9952669828.0,99.52669828,99.52669828,5.23,2.55,89410734.0,0.9
600166.SH,600166,福田汽车,SH,主板,1998-06-02,21218632984.0,21218632984.0,212.18632984,212.18632984,2.68,1.13,311251585.0,1.47
600167.SH,600167,联美控股,SH,主板,1999-01-28,20410820976.0,20410820976.0,204.10820976,204.10820976,9.02,6.37,435263626.0,2.16
600168.SH,600168,武汉控股,SH,主板,1998-04-27,5076261578.0,5076261578.0,50.76261578,50.76261578,5.11,1.19,47320327.0,0.94
600169.SH,600169,太原重工,SH,主板,1998-09-04,8836352369.0,8799493560.0,88.36352369,87.9949356,2.64,1.54,108928839.0,1.25
600170.SH,600170,上海建工,SH,主板,1998-06-23,25413787668.0,25413787668.0,254.13787668,254.13787668,2.86,0.7,808162943.0,3.19
600171.SH,600171,上海贝岭,SH,主板,1998-09-24,24252266196.0,24252266196.0,242.52266196,242.52266196,34.21,0.88,443283367.0,1.82
600172.SH,600172,黄河旋风,SH,主板,1998-11-26,9201136957.0,8142511685.0,92.01136957,81.42511685,6.38,10.0,1349564689.0,17.4
600173.SH,600173,卧龙新能,SH,主板,1999-04-15,6935011816.0,6934120816.0,69.35011816,69.34120816,9.9,10.0,878449577.0,13.42
600176.SH,600176,中国巨石,SH,主板,1999-04-22,61528211509.0,61528211509.0,615.28211509,615.28211509,15.37,0.65,493722249.0,0.8
600177.SH,600177,雅戈尔,SH,主板,1998-11-19,35045689617.0,35045689617.0,350.45689617,350.45689617,7.58,-0.13,155467534.0,0.44
600178.SH,600178,东安动力,SH,主板,1998-10-14,6078184378.0,6078184378.0,60.78184378,60.78184378,13.03,-1.29,126233520.0,2.07
600179.SH,600179,安通控股,SH,主板,1998-11-04,19930492071.0,17635353891.0,199.30492071,176.35353891,4.71,10.05,1149324195.0,6.69
600180.SH,600180,瑞茂通,SH,主板,1998-07-03,5150614179.0,5150614179.0,51.50614179,51.50614179,4.74,2.38,99903911.0,1.95
600183.SH,600183,生益科技,SH,主板,1998-10-28,132929267530.0,131027124488.0,1329.2926753,1310.27124488,54.72,0.79,2448230192.0,1.84
600184.SH,600184,光电股份,SH,主板,2003-11-06,10040394274.0,8765949032.0,100.40394274,87.65949032,17.23,1.0,113456619.0,1.29
600185.SH,600185,珠免集团,SH,主板,1999-06-11,11517385407.0,11517385407.0,115.17385407,115.17385407,6.11,0.49,181231738.0,1.58
600186.SH,600186,莲花控股,SH,主板,1998-08-25,10166917489.0,10130648200.0,101.66917489,101.306482,5.67,0.35,136486898.0,1.35
600187.SH,600187,国中水务,SH,主板,1998-11-11,4486311466.0,4486311466.0,44.86311466,44.86311466,2.78,-0.36,64779255.0,1.45
600188.SH,600188,兖矿能源,SH,主板,1998-07-01,155480573627.0,91761382691.0,1554.80573627,917.61382691,15.49,3.06,1884968679.0,2.1
600189.SH,600189,泉阳泉,SH,主板,1998-10-07,5049296553.0,5049296553.0,50.49296553,50.49296553,7.06,1.0,40321296.0,0.8
600191.SH,600191,华资实业,SH,主板,1998-12-10,3632140680.0,3632140680.0,36.3214068,36.3214068,7.49,0.54,34434356.0,0.94
600192.SH,600192,长城电工,SH,主板,1998-12-24,4368887720.0,4368887720.0,43.6888772,43.6888772,9.89,10.01,200938929.0,4.63
600195.SH,600195,中牧股份,SH,主板,1999-01-07,7515651194.0,7515651194.0,75.15651194,75.15651194,7.36,0.41,62318201.0,0.83
600196.SH,600196,复星医药,SH,主板,1998-08-07,77976536290.0,61859873690.0,779.7653629,618.5987369,29.2,1.67,723641158.0,1.17
600197.SH,600197,伊力特,SH,主板,1999-09-16,7178060457.0,7178060457.0,71.78060457,71.78060457,15.17,-0.33,50002012.0,0.7
600198.SH,600198,大唐电信,SH,主板,1998-10-21,10194179691.0,10181247467.0,101.94179691,101.81247467,7.82,1.3,79114240.0,0.78
600199.SH,600199,金种子酒,SH,主板,1998-08-12,6788463224.0,6788463224.0,67.88463224,67.88463224,10.32,1.18,51389026.0,0.76
600201.SH,600201,生物股份,SH,主板,1999-01-15,12173638695.0,12173638695.0,121.73638695,121.73638695,10.95,1.48,454915309.0,3.74
600203.SH,600203,福日电子,SH,主板,1999-05-14,7839302444.0,7839302444.0,78.39302444,78.39302444,13.22,3.04,367890433.0,4.7
600206.SH,600206,有研新材,SH,主板,1999-03-19,18979725703.0,18979725703.0,189.79725703,189.79725703,22.42,0.54,1084612631.0,5.68
600207.SH,600207,安彩高科,SH,主板,1999-07-14,5664425281.0,5664425281.0,56.64425281,56.64425281,5.2,2.56,101189542.0,1.8
600208.SH,600208,衢州发展,SH,主板,1999-06-23,38120054784.0,38115733990.0,381.20054784,381.1573399,4.48,0.45,288522058.0,0.76
600210.SH,600210,紫江企业,SH,主板,1999-08-24,11072173953.0,11072173953.0,110.72173953,110.72173953,7.3,-0.27,237560130.0,2.13
600211.SH,600211,西藏药业,SH,主板,1999-07-21,15519669287.0,15519669287.0,155.19669287,155.19669287,48.15,-1.07,248089953.0,1.6
600212.SH,600212,绿能慧充,SH,主板,1999-08-17,5704564425.0,4170019425.0,57.04564425,41.70019425,8.1,-0.12,115086641.0,2.76
600215.SH,600215,派斯林,SH,主板,1999-09-09,3643773641.0,3595668266.0,36.43773641,35.95668266,7.87,2.88,97350133.0,2.73
600216.SH,600216,浙江医药,SH,主板,1999-10-21,13607174163.0,13607113671.0,136.07174163,136.07113671,14.15,-0.49,122208142.0,0.9
600217.SH,600217,中再资环,SH,主板,1999-12-16,7094757720.0,7094757720.0,70.9475772,70.9475772,4.28,0.0,50946517.0,0.72
600218.SH,600218,全柴动力,SH,主板,1998-12-03,3977027260.0,3977027260.0,39.7702726,39.7702726,9.13,1.33,42423944.0,1.07
600219.SH,600219,南山铝业,SH,主板,1999-12-23,46570820100.0,46570820100.0,465.708201,465.708201,4.01,-1.23,766412729.0,1.64
600221.SH,600221,海航控股,SH,主板,1999-11-25,75195200611.0,57198457381.0,751.95200611,571.98457381,1.74,3.57,1604434793.0,2.81
600222.SH,600222,太龙药业,SH,主板,1999-11-05,3701566525.0,3701566525.0,37.01566525,37.01566525,6.45,0.0,74260303.0,2.01
600223.SH,600223,福瑞达,SH,主板,2000-01-13,7929236445.0,7929236445.0,79.29236445,79.29236445,7.8,-0.38,59719345.0,0.75
600226.SH,600226,亨通股份,SH,主板,1999-11-16,12819583075.0,12819583075.0,128.19583075,128.19583075,4.31,0.47,275207135.0,2.15
600227.SH,600227,赤天化,SH,主板,2000-02-21,4103608275.0,3104567521.0,41.03608275,31.04567521,2.43,2.53,61031249.0,1.99
600229.SH,600229,城市传媒,SH,主板,2000-03-09,4327635985.0,4327635985.0,43.27635985,43.27635985,6.55,-0.3,17831460.0,0.41
600230.SH,600230,沧州大化,SH,主板,2000-04-06,4984090621.0,4984090621.0,49.84090621,49.84090621,12.04,0.92,57718765.0,1.16
600231.SH,600231,凌钢股份,SH,主板,2000-05-11,6759661438.0,6681498838.0,67.59661438,66.81498838,2.37,-2.07,328997280.0,4.93
600233.SH,600233,圆通速递,SH,主板,2000-06-08,57669796405.0,57669796405.0,576.69796405,576.69796405,16.85,2.12,377727979.0,0.65
600234.SH,600234,科新发展,SH,主板,2000-06-15,3179128983.0,3179128983.0,31.79128983,31.79128983,12.11,-1.3,160831193.0,5.02
600236.SH,600236,桂冠电力,SH,主板,2000-03-23,56122529950.0,56122529950.0,561.2252995,561.2252995,7.12,-0.7,143316959.0,0.26
600237.SH,600237,铜峰电子,SH,主板,2000-06-09,4490649184.0,4426334224.0,44.90649184,44.26334224,7.12,1.28,103127216.0,2.33
600239.SH,600239,云南城投,SH,主板,1999-12-02,4078444749.0,4078444749.0,40.78444749,40.78444749,2.54,0.79,59915854.0,1.47
600246.SH,600246,万通发展,SH,主板,2000-09-22,21872072347.0,21872072347.0,218.72072347,218.72072347,11.57,0.96,796592904.0,3.6
600248.SH,600248,陕建股份,SH,主板,2000-06-22,14472775557.0,14341211037.0,144.72775557,143.41211037,3.87,0.0,62233342.0,0.43
600249.SH,600249,两面针,SH,主板,2004-01-30,3349500000.0,3349500000.0,33.495,33.495,6.09,2.87,100878947.0,3.04
600250.SH,600250,南京商旅,SH,主板,2001-03-06,3273659485.0,3273659485.0,32.73659485,32.73659485,10.54,2.13,79947912.0,2.45
600251.SH,600251,冠农股份,SH,主板,2003-06-09,6790923915.0,6790923915.0,67.90923915,67.90923915,8.74,-0.68,76054561.0,1.12
600252.SH,600252,中恒集团,SH,主板,2000-11-30,8946639436.0,8915656596.0,89.46639436,89.15656596,2.8,0.72,99127279.0,1.12
600255.SH,600255,鑫科材料,SH,主板,2000-11-22,6827235490.0,6827235490.0,68.2723549,68.2723549,3.78,0.27,171554512.0,2.52
600256.SH,600256,广汇能源,SH,主板,2000-05-26,34197215857.0,34197215857.0,341.97215857,341.97215857,5.35,1.9,650962007.0,1.92
600258.SH,600258,首旅酒店,SH,主板,2000-06-01,16302405640.0,16302405640.0,163.0240564,163.0240564,14.6,2.46,158297268.0,0.98
600259.SH,600259,广晟有色,SH,主板,2000-05-25,19049001224.0,19049001224.0,190.49001224,190.49001224,56.62,-3.71,856185156.0,4.46
600261.SH,600261,阳光照明,SH,主板,2000-07-20,4739438029.0,4739438029.0,47.39438029,47.39438029,3.55,0.85,56817480.0,1.2
600262.SH,600262,北方股份,SH,主板,2000-06-30,4200700000.0,4200700000.0,42.007,42.007,24.71,10.02,544232787.0,13.05
600266.SH,600266,城建发展,SH,主板,1999-02-03,10980683152.0,10980683152.0,109.80683152,109.80683152,5.29,0.57,146714369.0,1.33
600267.SH,600267,海正药业,SH,主板,2000-07-25,12539952130.0,12533056375.0,125.3995213,125.33056375,10.46,1.55,125201952.0,1.0
600268.SH,600268,国电南自,SH,主板,1999-11-18,11804418440.0,11744831278.0,118.0441844,117.44831278,11.62,-0.85,905811448.0,7.59
600269.SH,600269,赣粤高速,SH,主板,2000-05-18,11957283912.0,11957283912.0,119.57283912,119.57283912,5.12,0.39,128260585.0,1.08
600271.SH,600271,航天信息,SH,主板,2003-07-11,15175125185.0,15175125185.0,151.75125185,151.75125185,8.19,0.61,82946395.0,0.55
600273.SH,600273,嘉化能源,SH,主板,2003-06-27,11275668828.0,11275668828.0,112.75668828,112.75668828,8.31,-0.36,92978338.0,0.83
600276.SH,600276,恒瑞医药,SH,主板,2000-10-18,432280827794.0,415464418106.0,4322.80827794,4154.64418106,65.13,0.05,2146357392.0,0.51
600278.SH,600278,东方创业,SH,主板,2000-07-12,6552263715.0,6513209211.0,65.52263715,65.13209211,7.47,0.67,43007164.0,0.66
600279.SH,600279,重庆港,SH,主板,2000-07-31,6361603277.0,6361603277.0,63.61603277,63.61603277,5.36,0.37,34637457.0,0.55
600280.SH,600280,中央商场,SH,主板,2000-09-26,3734788148.0,3734788148.0,37.34788148,37.34788148,3.31,0.3,27698168.0,0.74
600281.SH,600281,华阳新材,SH,主板,2000-11-09,3158428434.0,3158428434.0,31.58428434,31.58428434,6.14,0.66,44950889.0,1.43
600282.SH,600282,南钢股份,SH,主板,2000-09-19,31688567797.0,31688567797.0,316.88567797,316.88567797,5.14,-0.58,157837449.0,0.5
600283.SH,600283,钱江水利,SH,主板,2000-10-18,5333444780.0,5175029967.0,53.3344478,51.75029967,9.51,0.0,32479218.0,0.63
600284.SH,600284,浦东建设,SH,主板,2004-03-16,8111340160.0,8111340160.0,81.1134016,81.1134016,8.36,2.96,238292950.0,2.93
600285.SH,600285,羚锐制药,SH,主板,2000-10-18,13066340797.0,13037540797.0,130.66340797,130.37540797,23.04,0.52,191310062.0,1.48
600288.SH,600288,大恒科技,SH,主板,2000-11-29,6359808000.0,6359808000.0,63.59808,63.59808,14.56,3.78,260190766.0,4.12
600289.SH,600289,ST信通,SH,主板,2000-07-20,3969317514.0,3559653682.0,39.69317514,35.59653682,6.29,1.78,25335924.0,0.71
600292.SH,600292,远达环保,SH,主板,2000-11-01,9416651693.0,9416651693.0,94.16651693,94.16651693,12.06,0.08,83055349.0,0.88
600293.SH,600293,三峡新材,SH,主板,2000-09-19,3584848192.0,3584848192.0,35.84848192,35.84848192,3.09,1.31,53256338.0,1.49
600295.SH,600295,鄂尔多斯,SH,主板,2001-04-26,29415138430.0,20763306430.0,294.1513843,207.6330643,10.51,-1.59,133743098.0,0.64
600298.SH,600298,安琪酵母,SH,主板,2000-08-18,35026159305.0,34586021505.0,350.26159305,345.86021505,40.35,-0.84,276711008.0,0.8
600299.SH,600299,安迪苏,SH,主板,2000-04-20,24968500852.0,24968500852.0,249.68500852,249.68500852,9.31,-0.43,71017855.0,0.28
600300.SH,600300,维维股份,SH,主板,2000-06-30,5482111990.0,5482111990.0,54.8211199,54.8211199,3.39,0.59,60284059.0,1.11
